id,usuario_id,direccion,distrito,ciudad,pais,es_principal
350,350,Ca. Plaza Jaime Clemente 322,Surco,Lima,Perú,true
351,351,Jr. Via de Julián Solé 749,San Isidro,Lima,Perú,true
352,352,Ca. Vial Pastora Sanmiguel 6,Jesús María,Lima,Perú,true
353,353,Calle C. de Vicenta Alonso 43,Surco,Lima,Perú,true
354,354,Pasaje Urbanización Salud Yáñez 67,Miraflores,Lima,Perú,true
355,355,Calle Camino de Aurelia Castelló 99,Callao,Lima,Perú,true
356,356,Av. Via de Victor Lerma 54,Surco,Lima,Perú,true
357,357,Calle Pasaje Amancio Pomares 50,Independencia,Lima,Perú,true
358,358,Pasaje Pasaje de Emiliana Villar 12,Magdalena,Lima,Perú,true
359,359,Jr. Callejón de Hector Tormo 94,Callao,Lima,Perú,true
360,360,Av. Callejón de Samanta Dueñas 4,Jesús María,Lima,Perú,true
361,361,Calle Plaza Tristán Menéndez 49,Jesús María,Lima,Perú,true
362,362,Psje. Via Josep Pallarès 37,Villa El Salvador,Lima,Perú,true
363,363,Calle Ronda de Sebastián Pastor 911,Comas,Lima,Perú,true
364,364,Av. Plaza Nieves Zamorano 47,Callao,Lima,Perú,true
365,365,Ca. Ronda Baudelio Marti 524,Independencia,Lima,Perú,true
366,366,Jr. Plaza de Ernesto Abellán 6,Jesús María,Lima,Perú,true
367,367,Psje. Urbanización Reinaldo Serra 38,Comas,Lima,Perú,true
368,368,Psje. Via Adalberto Campo 53,Rímac,Lima,Perú,true
369,369,Jr. Avenida de Cristian Malo 4,La Molina,Lima,Perú,true
370,370,Ca. Pasaje Fito Daza 34,Comas,Lima,Perú,true
371,371,Ca. Paseo Reyes Alegre 2,Pueblo Libre,Lima,Perú,true
372,372,Jr. Glorieta de José María Plana 97,Rímac,Lima,Perú,true
373,373,Calle Ronda Felicidad Aguirre 469,Pueblo Libre,Lima,Perú,true
374,374,Calle Cuesta de Eusebia Solsona 55,Barranco,Lima,Perú,true
375,375,Av. Pasaje Moisés Alvarado 57,Villa El Salvador,Lima,Perú,true
376,376,Av. Via Ángel Villar 73,Villa María del Triunfo,Lima,Perú,true
377,377,Pasaje Paseo de Eliseo Aparicio 86,Comas,Lima,Perú,true
378,378,Calle Glorieta Claudia Frías 8,San Borja,Lima,Perú,true
379,379,Ca. Pasadizo Joaquina Quirós 243,Los Olivos,Lima,Perú,true
380,380,Jr. Alameda de Mamen Acedo 59,Los Olivos,Lima,Perú,true
381,381,Psje. Avenida de Antonio Boix 76,Callao,Lima,Perú,true
382,382,Ca. Cañada Amada Pérez 506,Villa El Salvador,Lima,Perú,true
383,383,Psje. C. Ileana Rosado 59,San Martín de Porres,Lima,Perú,true
384,384,Pasaje Cañada de Silvio Domínguez 70,Comas,Lima,Perú,true
385,385,Psje. Avenida de Isabel González 73,Miraflores,Lima,Perú,true
386,386,Pasaje Vial de Gervasio Valencia 2,Barranco,Lima,Perú,true
387,387,Pasaje Urbanización Florencia Escamilla 9,Villa El Salvador,Lima,Perú,true
388,388,Psje. Rambla de Luis Miguel Puente 94,San Isidro,Lima,Perú,true
389,389,Av. Rambla de Teresita Campillo 8,Pueblo Libre,Lima,Perú,true
390,390,Ca. Cañada de Rosendo Antúnez 845,Surco,Lima,Perú,true
391,391,Jr. Urbanización de Wálter Mendoza 236,Los Olivos,Lima,Perú,true
392,392,Jr. Avenida Rafa Aguilar 14,Miraflores,Lima,Perú,true
393,393,Jr. Vial Sandra Dominguez 31,Miraflores,Lima,Perú,true
394,394,Ca. Via Carmelo Bas 213,San Martín de Porres,Lima,Perú,true
395,395,Psje. Via Ainara Salinas 228,San Borja,Lima,Perú,true
396,396,Calle Pasadizo de Eladio Berrocal 408,La Molina,Lima,Perú,true
397,397,Ca. Acceso de Benigna Morante 798,Pueblo Libre,Lima,Perú,true
398,398,Av. Vial Elodia Quirós 64,Independencia,Lima,Perú,true
399,399,Calle Plaza Abel Clemente 33,Barranco,Lima,Perú,true
400,400,Jr. Cuesta de Griselda Casas 34,San Isidro,Lima,Perú,true
401,401,Av. Alameda de Heraclio Bustamante 572,Jesús María,Lima,Perú,true
402,402,Av. Urbanización Patricio Pujol 5,Callao,Lima,Perú,true
403,403,Pasaje Calle de Felicia Mármol 16,Los Olivos,Lima,Perú,true
404,404,Pasaje Rambla de Zaira Juárez 5,Surco,Lima,Perú,true
405,405,Calle Plaza de María Ángeles Lasa 52,San Miguel,Lima,Perú,true
406,406,Pasaje Rambla Anastasia Flores 299,Los Olivos,Lima,Perú,true
407,407,Calle Callejón Adelardo Andrés 325,Callao,Lima,Perú,true
408,408,Av. Calle Fernanda Falcó 88,Cercado de Lima,Lima,Perú,true
409,409,Pasaje Acceso de Pánfilo Caro 7,San Miguel,Lima,Perú,true
410,410,Av. Urbanización de Lorenza Plaza 803,Los Olivos,Lima,Perú,true
411,411,Psje. Vial Iris Romeu 47,Magdalena,Lima,Perú,true
412,412,Jr. Camino Abilio Mascaró 31,Magdalena,Lima,Perú,true
413,413,Av. Callejón de Azahara Robledo 78,San Martín de Porres,Lima,Perú,true
414,414,Psje. Callejón Elodia Miró 54,Callao,Lima,Perú,true
415,415,Pasaje Cuesta Flavia Vilaplana 536,Santa Anita,Lima,Perú,true
416,416,Psje. Plaza Severino Boada 10,San Martín de Porres,Lima,Perú,true
417,417,Ca. Paseo de Pancho Suarez 878,Cercado de Lima,Lima,Perú,true
418,418,Av. Acceso Humberto Mena 41,La Molina,Lima,Perú,true
419,419,Av. Vial de Anastasia Moles 82,Magdalena,Lima,Perú,true
420,420,Psje. Pasadizo de Loreto Goicoechea 6,Independencia,Lima,Perú,true
421,421,Calle Paseo de Florentina Bárcena 92,San Borja,Lima,Perú,true
422,422,Av. Alameda Guiomar Arregui 8,San Martín de Porres,Lima,Perú,true
423,423,Jr. Vial Eusebia Soler 529,Surco,Lima,Perú,true
424,424,Calle Vial de Socorro Solé 60,La Molina,Lima,Perú,true
425,425,Jr. Cañada Gema Mendez 152,Villa El Salvador,Lima,Perú,true
426,426,Psje. C. de Evita Gargallo 7,Magdalena,Lima,Perú,true
427,427,Psje. Cuesta de Susana Peñas 46,Los Olivos,Lima,Perú,true
428,428,Ca. Callejón Calixto Cerro 65,Pueblo Libre,Lima,Perú,true
429,429,Psje. Urbanización de Fermín Serra 45,San Martín de Porres,Lima,Perú,true
430,430,Av. Paseo Delia Sales 22,Villa El Salvador,Lima,Perú,true
431,431,Calle Callejón Pelayo Carnero 7,Jesús María,Lima,Perú,true
432,432,Calle Alameda de Roberta Abellán 34,Barranco,Lima,Perú,true
433,433,Pasaje Cuesta Jose Angel Bernad 141,Callao,Lima,Perú,true
434,434,Ca. C. Abigaíl Tormo 12,La Molina,Lima,Perú,true
435,435,Av. C. Ema Burgos 21,Chorrillos,Lima,Perú,true
436,436,Ca. C. de Valeria Dueñas 674,Santa Anita,Lima,Perú,true
437,437,Av. Callejón de Teodora Elorza 41,Santa Anita,Lima,Perú,true
438,438,Pasaje Pasaje de Ruperta Botella 78,Pueblo Libre,Lima,Perú,true
439,439,Psje. Vial Paco Echevarría 43,Surco,Lima,Perú,true
440,440,Av. Ronda de Conrado Palomo 61,San Borja,Lima,Perú,true
441,441,Av. Paseo Maxi Valderrama 89,Independencia,Lima,Perú,true
442,442,Ca. Cañada de Alejandro Escribano 93,Rímac,Lima,Perú,true
443,443,Ca. Cañada Valerio Dávila 1,Comas,Lima,Perú,true
444,444,Pasaje Ronda de Maximino Nebot 85,San Borja,Lima,Perú,true
445,445,Pasaje Cuesta Noelia Chaves 2,Rímac,Lima,Perú,true
446,446,Jr. Via Bartolomé Montesinos 23,Villa El Salvador,Lima,Perú,true
447,447,Jr. Rambla Teresa Palomares 68,Los Olivos,Lima,Perú,true
448,448,Av. Calle de Débora Gisbert 107,Los Olivos,Lima,Perú,true
449,449,Av. Avenida Cristina Castelló 54,Comas,Lima,Perú,true
450,450,Calle Cuesta de Narciso Larrea 947,Jesús María,Lima,Perú,true
451,451,Psje. C. de Teresa Lozano 4,Villa María del Triunfo,Lima,Perú,true
452,452,Psje. C. de Tiburcio Castilla 47,Barranco,Lima,Perú,true
453,453,Pasaje Avenida Ruth Lillo 382,Villa El Salvador,Lima,Perú,true
454,454,Psje. Cuesta Jose Ramón Roura 11,Independencia,Lima,Perú,true
455,455,Jr. Via Sol Cervantes 49,Santa Anita,Lima,Perú,true
456,456,Calle Via de Clemente Peñas 62,Cercado de Lima,Lima,Perú,true
457,457,Pasaje Urbanización María Carmen Saldaña 341,Los Olivos,Lima,Perú,true
458,458,Jr. Vial Gaspar Larrañaga 35,Comas,Lima,Perú,true
459,459,Ca. Paseo de Cornelio Botella 10,Chorrillos,Lima,Perú,true
460,460,Calle Urbanización de Nidia Muro 29,Jesús María,Lima,Perú,true
461,461,Jr. Cuesta de Manuel Hierro 60,Jesús María,Lima,Perú,true
462,462,Av. Paseo Leoncio Sedano 3,San Borja,Lima,Perú,true
463,463,Ca. Pasaje de Rafaela Bauzà 84,Pueblo Libre,Lima,Perú,true
464,464,Jr. Plaza de Nydia Sarmiento 3,Pueblo Libre,Lima,Perú,true
465,465,Calle Vial de Amaya Sales 6,San Borja,Lima,Perú,true
466,466,Psje. Cañada Renata Escalona 721,Independencia,Lima,Perú,true
467,467,Psje. Ronda Paca Nicolás 68,Cercado de Lima,Lima,Perú,true
468,468,Av. Avenida Jose Carlos Capdevila 47,Miraflores,Lima,Perú,true
469,469,Psje. Callejón de Pedro Iriarte 18,Pueblo Libre,Lima,Perú,true
470,470,Psje. Urbanización de Sarita Sáez 9,Ate,Lima,Perú,true
471,471,Ca. Alameda de Iker Oller 32,Villa María del Triunfo,Lima,Perú,true
472,472,Calle Via Pastor Pineda 54,Villa María del Triunfo,Lima,Perú,true
473,473,Pasaje C. Amaro Bermejo 76,Surco,Lima,Perú,true
474,474,Jr. Paseo Borja Garzón 97,Villa María del Triunfo,Lima,Perú,true
475,475,Pasaje Rambla Nélida Cuervo 199,Comas,Lima,Perú,true
476,476,Calle Paseo Benjamín Uriarte 1,Santa Anita,Lima,Perú,true
477,477,Jr. Rambla América Flores 249,San Borja,Lima,Perú,true
478,478,Calle Alameda Gabriela Menendez 539,Miraflores,Lima,Perú,true
479,479,Pasaje Acceso de Calisto Mulet 25,Pueblo Libre,Lima,Perú,true
480,480,Pasaje Acceso Antonio Alcaraz 760,Lince,Lima,Perú,true
481,481,Psje. Cañada de Odalis Acosta 89,Rímac,Lima,Perú,true
482,482,Jr. Calle Nayara Bou 76,Ate,Lima,Perú,true
483,483,Av. Paseo Cándido Andrés 7,Callao,Lima,Perú,true
484,484,Calle C. Amancio Montalbán 48,Independencia,Lima,Perú,true
485,485,Calle Calle Severo Ugarte 603,Comas,Lima,Perú,true
486,486,Ca. Camino Haroldo Garay 4,La Molina,Lima,Perú,true
487,487,Calle Alameda de Luz Mayol 72,Magdalena,Lima,Perú,true
488,488,Jr. Via de Maristela Valenciano 46,Los Olivos,Lima,Perú,true
489,489,Psje. Paseo Evangelina Salas 950,Lince,Lima,Perú,true
490,490,Av. Cuesta de Jacobo Bermudez 312,Pueblo Libre,Lima,Perú,true
491,491,Jr. Via de Eleuterio Álvarez 728,Magdalena,Lima,Perú,true
492,492,Jr. Vial de Arsenio Villa 57,Los Olivos,Lima,Perú,true
493,493,Jr. Camino Juan Pablo Ferrando 51,San Martín de Porres,Lima,Perú,true
494,494,Calle Calle de Juan Manuel Campos 44,Jesús María,Lima,Perú,true
495,495,Av. Glorieta Godofredo Pinedo 9,Magdalena,Lima,Perú,true
496,496,Ca. Acceso Vera Portillo 9,Villa El Salvador,Lima,Perú,true
497,497,Jr. Via de José Manuel Font 241,Independencia,Lima,Perú,true
498,498,Psje. Rambla de Eugenio Carro 34,San Martín de Porres,Lima,Perú,true
499,499,Calle Paseo Custodia Hernandez 8,Chorrillos,Lima,Perú,true
500,500,Calle Callejón de Nacio Calderón 67,Independencia,Lima,Perú,true
501,501,Av. Pasaje Salvador Toledo 59,San Martín de Porres,Lima,Perú,true
502,502,Av. Calle de Segismundo Batalla 39,Surco,Lima,Perú,true
503,503,Jr. Urbanización de Lupe Campo 59,Rímac,Lima,Perú,true
504,504,Jr. C. Manuela Revilla 453,Barranco,Lima,Perú,true
505,505,Ca. Via Blanca Codina 85,Independencia,Lima,Perú,true
506,506,Av. Vial de Elba Estévez 12,Jesús María,Lima,Perú,true
507,507,Av. Pasadizo Maxi Huguet 9,La Molina,Lima,Perú,true
508,508,Ca. Pasadizo de Encarnacion Uriarte 25,Chorrillos,Lima,Perú,true
509,509,Jr. Callejón de Ariel Nieto 69,Magdalena,Lima,Perú,true
510,510,Ca. Pasaje Nerea Castejón 2,Comas,Lima,Perú,true
511,511,Ca. Alameda de José Manuel Salcedo 6,Jesús María,Lima,Perú,true
512,512,Ca. Acceso Lupe Paredes 46,Miraflores,Lima,Perú,true
513,513,Psje. C. de Nadia Alonso 115,Los Olivos,Lima,Perú,true
514,514,Av. Vial Aureliano Manzanares 45,Cercado de Lima,Lima,Perú,true
515,515,Jr. Ronda Maximino Madrid 2,Comas,Lima,Perú,true
516,516,Calle Glorieta de Felipe Santamaría 3,Miraflores,Lima,Perú,true
517,517,Av. Avenida Rafael Ballester 83,Magdalena,Lima,Perú,true
518,518,Calle Paseo de Mauricio Valencia 480,San Borja,Lima,Perú,true
519,519,Ca. Urbanización Clímaco Checa 1,Ate,Lima,Perú,true
520,520,Pasaje Camino Pilar Roura 77,Miraflores,Lima,Perú,true
521,521,Ca. Pasadizo de Humberto Castañeda 548,Villa El Salvador,Lima,Perú,true
522,522,Psje. Pasaje Concepción Huertas 94,Villa El Salvador,Lima,Perú,true
523,523,Calle Alameda Consuela Jaume 847,La Molina,Lima,Perú,true
524,524,Pasaje Alameda de Javiera Benito 15,La Molina,Lima,Perú,true
525,525,Ca. Camino de Cruz Ferrándiz 100,Pueblo Libre,Lima,Perú,true
526,526,Ca. Via de Asunción Aller 53,Independencia,Lima,Perú,true
527,527,Calle Glorieta de Marcela Querol 577,Jesús María,Lima,Perú,true
528,528,Jr. Via de Néstor Bou 86,Magdalena,Lima,Perú,true
529,529,Calle Urbanización de Leire España 577,San Martín de Porres,Lima,Perú,true
530,530,Jr. Rambla Carolina Azorin 65,San Miguel,Lima,Perú,true
531,531,Jr. Alameda de Félix López 90,Independencia,Lima,Perú,true
532,532,Calle Callejón de Marta Montero 6,Miraflores,Lima,Perú,true
533,533,Psje. Acceso Trini Mariño 17,Comas,Lima,Perú,true
534,534,Av. Acceso Joan Carballo 7,Comas,Lima,Perú,true
535,535,Psje. Alameda Amancio Alberola 44,Villa María del Triunfo,Lima,Perú,true
536,536,Av. Via de Josefa Páez 204,San Borja,Lima,Perú,true
537,537,Jr. Callejón Teo Zamorano 641,San Martín de Porres,Lima,Perú,true
538,538,Pasaje Callejón de Nicanor Guardia 9,Lince,Lima,Perú,true
539,539,Psje. C. Melchor Arnau 931,Lince,Lima,Perú,true
540,540,Jr. Vial de Nazaret Hernando 878,Los Olivos,Lima,Perú,true
541,541,Av. Callejón de Francisco Jose Arenas 64,Santa Anita,Lima,Perú,true
542,542,Calle C. Adelardo Barranco 3,Ate,Lima,Perú,true
543,543,Calle Plaza Ariel Cánovas 321,San Borja,Lima,Perú,true
544,544,Pasaje Ronda Roque Alfonso 64,Cercado de Lima,Lima,Perú,true
545,545,Jr. Camino Zaira Agustín 65,Surco,Lima,Perú,true
546,546,Pasaje Acceso de Berto Recio 55,San Borja,Lima,Perú,true
547,547,Av. Vial Pacífica Vega 6,Cercado de Lima,Lima,Perú,true
548,548,Pasaje Rambla Pepito Jaume 84,Barranco,Lima,Perú,true
549,549,Psje. Acceso de Cleto Molins 34,Jesús María,Lima,Perú,true
550,550,Psje. Acceso Natividad Pereira 35,Los Olivos,Lima,Perú,true
551,551,Av. Rambla Dafne Segura 469,Miraflores,Lima,Perú,true
552,552,Calle Plaza Valero Rebollo 710,Pueblo Libre,Lima,Perú,true
553,553,Pasaje Ronda Abraham Grande 89,San Martín de Porres,Lima,Perú,true
554,554,Pasaje C. de Úrsula Quirós 5,Barranco,Lima,Perú,true
555,555,Av. Via de Anna Sancho 79,Lince,Lima,Perú,true
556,556,Ca. Callejón Alejandro Seco 67,Independencia,Lima,Perú,true
557,557,Av. Camino de Perla Andrade 52,Chorrillos,Lima,Perú,true
558,558,Calle Cañada Estrella Rosado 40,Ate,Lima,Perú,true
559,559,Psje. Callejón Lorenza Flores 86,San Miguel,Lima,Perú,true
560,560,Ca. Vial de Américo Prieto 55,San Borja,Lima,Perú,true
561,561,Calle Callejón de Régulo Hernando 33,San Martín de Porres,Lima,Perú,true
562,562,Psje. Ronda Hermenegildo Zurita 26,Pueblo Libre,Lima,Perú,true
563,563,Calle Vial Marisela Gallart 32,San Miguel,Lima,Perú,true
564,564,Av. Calle Cruz Castañeda 59,Pueblo Libre,Lima,Perú,true
565,565,Av. Callejón Constanza Pera 7,Magdalena,Lima,Perú,true
566,566,Calle Via de Catalina Barbero 6,Los Olivos,Lima,Perú,true
567,567,Pasaje Alameda de Tania Granados 7,Los Olivos,Lima,Perú,true
568,568,Ca. Camino Salud Ibáñez 152,Miraflores,Lima,Perú,true
569,569,Av. Acceso de Obdulia Anaya 95,Cercado de Lima,Lima,Perú,true
570,570,Pasaje Paseo de Ximena Cantero 9,Chorrillos,Lima,Perú,true
571,571,Av. Paseo de Samuel Cobos 2,San Isidro,Lima,Perú,true
572,572,Ca. Glorieta de Silvia Requena 416,Jesús María,Lima,Perú,true
573,573,Jr. Vial Leandro Gutiérrez 73,Los Olivos,Lima,Perú,true
574,574,Av. Plaza Azahara Lozano 93,La Molina,Lima,Perú,true
575,575,Pasaje Alameda de José Vergara 47,Cercado de Lima,Lima,Perú,true
576,576,Jr. Callejón Toni Cadenas 2,Jesús María,Lima,Perú,true
577,577,Calle Cañada Clímaco Hernandez 29,La Molina,Lima,Perú,true
578,578,Psje. Vial de Victoria Morata 42,San Borja,Lima,Perú,true
579,579,Jr. Pasaje Albina Gutierrez 43,Ate,Lima,Perú,true
580,580,Jr. Rambla de Lilia Marquez 8,Comas,Lima,Perú,true
581,581,Av. Callejón de Mireia Tejero 37,Ate,Lima,Perú,true
582,582,Av. Acceso de Tito Juárez 32,Ate,Lima,Perú,true
583,583,Pasaje Via de Nazaret Guitart 559,Miraflores,Lima,Perú,true
584,584,Calle Glorieta de Ruperto Gomila 69,Miraflores,Lima,Perú,true
585,585,Calle Ronda Áurea Amaya 180,San Isidro,Lima,Perú,true
586,586,Psje. Pasaje de Natanael Amo 761,Magdalena,Lima,Perú,true
587,587,Ca. Alameda Arsenio Barrios 11,Santa Anita,Lima,Perú,true
588,588,Pasaje Camino Marisela Aramburu 79,Magdalena,Lima,Perú,true
589,589,Jr. Rambla Domingo Cortés 833,Ate,Lima,Perú,true
590,590,Calle Glorieta de Aurelio Yuste 471,San Borja,Lima,Perú,true
591,591,Psje. Avenida de Jose Manuel Gracia 3,Los Olivos,Lima,Perú,true
592,592,Ca. Ronda de José María Fernandez 708,San Borja,Lima,Perú,true
593,593,Ca. Camino de Nydia Chamorro 5,Callao,Lima,Perú,true
594,594,Pasaje Pasaje de Débora Rivero 48,Surco,Lima,Perú,true
595,595,Calle Alameda Ámbar Mateu 78,Magdalena,Lima,Perú,true
596,596,Calle Alameda de Mar Montero 51,Pueblo Libre,Lima,Perú,true
597,597,Av. Urbanización Sebastian Céspedes 73,Comas,Lima,Perú,true
598,598,Av. Pasadizo de Pánfilo Poza 8,Comas,Lima,Perú,true
599,599,Ca. Rambla Feliciana Carreño 144,Callao,Lima,Perú,true
600,600,Psje. Plaza Elisabet Cánovas 7,Los Olivos,Lima,Perú,true
601,601,Calle C. de Apolinar Lasa 19,Surco,Lima,Perú,true
602,602,Jr. Paseo Jordi Córdoba 36,Independencia,Lima,Perú,true
603,603,Calle Urbanización de Felicia Benavente 42,Lince,Lima,Perú,true
604,604,Av. Plaza Vasco Llorente 18,Callao,Lima,Perú,true
605,605,Psje. Calle Florencio Agullo 265,Jesús María,Lima,Perú,true
606,606,Jr. Pasadizo de Jesús Jove 70,Comas,Lima,Perú,true
607,607,Psje. Glorieta Evangelina Canet 981,Chorrillos,Lima,Perú,true
608,608,Ca. Alameda de Leonel Gual 505,Surco,Lima,Perú,true
609,609,Ca. Via Ángel Alsina 55,Los Olivos,Lima,Perú,true
610,610,Av. Pasadizo Gabriel Cueto 53,Ate,Lima,Perú,true
611,611,Pasaje Calle Jeremías Alvarez 854,Ate,Lima,Perú,true
612,612,Calle Pasadizo de Natalio Perelló 81,Rímac,Lima,Perú,true
613,613,Jr. Vial Fidel Neira 93,Magdalena,Lima,Perú,true
614,614,Ca. Acceso de José Manuel Vera 9,Surco,Lima,Perú,true
615,615,Ca. Via de Coral Rivero 21,Comas,Lima,Perú,true
616,616,Ca. C. Macaria Esteban 18,San Miguel,Lima,Perú,true
617,617,Psje. Cañada de Epifanio Blanes 678,Ate,Lima,Perú,true
618,618,Av. Urbanización Victor Vendrell 92,Rímac,Lima,Perú,true
619,619,Jr. Cañada Cayetana Fuster 90,San Miguel,Lima,Perú,true
620,620,Ca. C. de Eleuterio Arco 59,Chorrillos,Lima,Perú,true
621,621,Psje. Plaza de Aristides Roman 18,Villa María del Triunfo,Lima,Perú,true
622,622,Av. Acceso Simón Gual 96,San Miguel,Lima,Perú,true
623,623,Pasaje Avenida Nacio Garrido 7,Callao,Lima,Perú,true
624,624,Calle Glorieta de Anna Guzmán 199,San Martín de Porres,Lima,Perú,true
625,625,Av. Callejón Felipe Espinosa 13,Surco,Lima,Perú,true
626,626,Av. C. de Telmo Amorós 59,Villa María del Triunfo,Lima,Perú,true
627,627,Calle Camino Herminio Martí 26,Ate,Lima,Perú,true
628,628,Ca. Avenida de Graciela Seco 13,La Molina,Lima,Perú,true
629,629,Calle Glorieta de Martín Mancebo 1,Surco,Lima,Perú,true
630,630,Ca. Glorieta de Ana Sofía Fuente 78,Independencia,Lima,Perú,true
631,631,Psje. Vial Adalberto Zamorano 71,Santa Anita,Lima,Perú,true
632,632,Ca. Rambla de Cecilio Nieto 49,Villa María del Triunfo,Lima,Perú,true
633,633,Psje. Calle de Fausto Ibáñez 58,Villa El Salvador,Lima,Perú,true
634,634,Psje. Cuesta Bruno Suarez 97,San Miguel,Lima,Perú,true
635,635,Psje. Cañada Humberto Riquelme 85,Santa Anita,Lima,Perú,true
636,636,Av. Acceso de Bernardo Jimenez 339,Villa El Salvador,Lima,Perú,true
637,637,Pasaje Avenida de Galo Acosta 898,Rímac,Lima,Perú,true
638,638,Psje. Rambla de Adelardo Royo 74,San Isidro,Lima,Perú,true
639,639,Ca. Calle Jose Ramón Rocha 1,Callao,Lima,Perú,true
640,640,Psje. Via Juanito Alfaro 17,Surco,Lima,Perú,true
641,641,Jr. Vial de Urbano Cuadrado 43,Rímac,Lima,Perú,true
642,642,Ca. Calle Nicolasa Sanchez 35,Santa Anita,Lima,Perú,true
643,643,Jr. Calle Teófila Barbero 56,Miraflores,Lima,Perú,true
644,644,Psje. Via de Catalina Conde 6,Jesús María,Lima,Perú,true
645,645,Ca. Paseo Irene Galván 984,Lince,Lima,Perú,true
646,646,Av. Acceso Bonifacio Cadenas 76,Independencia,Lima,Perú,true
647,647,Calle Via Ramiro Puig 3,San Isidro,Lima,Perú,true
648,648,Psje. Camino Lalo Miró 10,San Isidro,Lima,Perú,true
649,649,Jr. Alameda Dani Bravo 84,San Isidro,Lima,Perú,true
650,650,Jr. Urbanización de Juan Manuel Linares 391,Rímac,Lima,Perú,true
651,651,Jr. Acceso de Zoraida Lastra 20,Los Olivos,Lima,Perú,true
652,652,Calle Callejón de Rufina Aguilar 67,Lince,Lima,Perú,true
653,653,Av. Ronda Ovidio Beltran 42,Rímac,Lima,Perú,true
654,654,Jr. Pasadizo de María Pinilla 6,Chorrillos,Lima,Perú,true
655,655,Psje. Pasaje Anselma Cal 63,Ate,Lima,Perú,true
656,656,Calle Plaza de Odalis Rodrigo 6,Callao,Lima,Perú,true
657,657,Psje. Urbanización de Eligio Perea 96,Pueblo Libre,Lima,Perú,true
658,658,Ca. Glorieta Bruno Peñas 42,San Isidro,Lima,Perú,true
